City,Neighborhood,Real Cases,Number of predictions,Lags,Days to predict,RMSE,Accuracy
Buga,MANUEL ANTONIO SANCLEMENTE,29,46,750,800,0.32210246816812815,0.916
Buga,MANUEL ANTONIO SANCLEMENTE,29,46,750,850,0.3199264621385211,0.916
Buga,MANUEL ANTONIO SANCLEMENTE,30,46,750,900,0.30550504633038933,0.924
Buga,MANUEL ANTONIO SANCLEMENTE,30,46,750,950,0.30087591427276744,0.926
Buga,MANUEL ANTONIO SANCLEMENTE,32,46,750,1000,0.2966479394838265,0.928
Buga,MANUEL ANTONIO SANCLEMENTE,33,46,750,1050,0.2911389784311004,0.93
Buga,MANUEL ANTONIO SANCLEMENTE,18,14,800,100,0.6633249580710799,0.72
Buga,MANUEL ANTONIO SANCLEMENTE,21,31,800,150,0.6110100926607787,0.733
Buga,MANUEL ANTONIO SANCLEMENTE,24,41,800,200,0.5338539126015656,0.77
Buga,MANUEL ANTONIO SANCLEMENTE,24,48,800,250,0.5513619500836089,0.76
Buga,MANUEL ANTONIO SANCLEMENTE,24,51,800,300,0.5196152422706632,0.783
Buga,MANUEL ANTONIO SANCLEMENTE,24,60,800,350,0.5237229365663817,0.771
Buga,MANUEL ANTONIO SANCLEMENTE,24,67,800,400,0.49749371855331,0.792
Buga,MANUEL ANTONIO SANCLEMENTE,24,69,800,450,0.46427960923947065,0.82
Buga,MANUEL ANTONIO SANCLEMENTE,24,72,800,500,0.45607017003965516,0.824
Buga,MANUEL ANTONIO SANCLEMENTE,24,72,800,550,0.43900714427816856,0.836
Buga,MANUEL ANTONIO SANCLEMENTE,25,72,800,600,0.4222953153106643,0.848
Buga,MANUEL ANTONIO SANCLEMENTE,26,72,800,650,0.41137667560372115,0.855
Buga,MANUEL ANTONIO SANCLEMENTE,26,72,800,700,0.3964124835860459,0.866
Buga,MANUEL ANTONIO SANCLEMENTE,28,72,800,750,0.38643671323171835,0.872
Buga,MANUEL ANTONIO SANCLEMENTE,29,72,800,800,0.369120576505835,0.884
Buga,MANUEL ANTONIO SANCLEMENTE,29,72,800,850,0.36136994243312165,0.888
Buga,MANUEL ANTONIO SANCLEMENTE,30,72,800,900,0.34318767136623335,0.9
Buga,MANUEL ANTONIO SANCLEMENTE,30,72,800,950,0.3402785236893603,0.901
Buga,MANUEL ANTONIO SANCLEMENTE,32,72,800,1000,0.33763886032268264,0.902
Buga,MANUEL ANTONIO SANCLEMENTE,33,73,800,1050,0.33237958793552663,0.905
Buga,MANUEL ANTONIO SANCLEMENTE,18,20,850,100,0.6928203230275509,0.68
Buga,MANUEL ANTONIO SANCLEMENTE,21,38,850,150,0.648074069840786,0.687
Buga,MANUEL ANTONIO SANCLEMENTE,24,51,850,200,0.570087712549569,0.73
Buga,MANUEL ANTONIO SANCLEMENTE,24,60,850,250,0.593295878967653,0.712
Buga,MANUEL ANTONIO SANCLEMENTE,24,70,850,300,0.5830951894845301,0.713
Buga,MANUEL ANTONIO SANCLEMENTE,24,86,850,350,0.5707138387268051,0.72
Buga,MANUEL ANTONIO SANCLEMENTE,24,98,850,400,0.552268050859363,0.735
Buga,MANUEL ANTONIO SANCLEMENTE,24,104,850,450,0.5374838498865699,0.747
Buga,MANUEL ANTONIO SANCLEMENTE,24,111,850,500,0.5196152422706632,0.752
Buga,MANUEL ANTONIO SANCLEMENTE,24,113,850,550,0.5099019513592785,0.769
Buga,MANUEL ANTONIO SANCLEMENTE,25,115,850,600,0.496655480858378,0.78
Buga,MANUEL ANTONIO SANCLEMENTE,26,115,850,650,0.4819830830098628,0.792
Buga,MANUEL ANTONIO SANCLEMENTE,26,115,850,700,0.46751623348438776,0.804
Buga,MANUEL ANTONIO SANCLEMENTE,28,115,850,750,0.45166359162544856,0.817
Buga,MANUEL ANTONIO SANCLEMENTE,29,115,850,800,0.43588989435406733,0.83
Buga,MANUEL ANTONIO SANCLEMENTE,29,115,850,850,0.4228753118967395,0.84
Buga,MANUEL ANTONIO SANCLEMENTE,30,115,850,900,0.4096068575814836,0.85
Buga,MANUEL ANTONIO SANCLEMENTE,30,115,850,950,0.39868203925064477,0.858
Buga,MANUEL ANTONIO SANCLEMENTE,32,115,850,1000,0.39370039370059057,0.861
Buga,MANUEL ANTONIO SANCLEMENTE,33,116,850,1050,0.3866830866792722,0.866
Buga,MANUEL ANTONIO SANCLEMENTE,18,32,900,100,0.7211102550927979,0.59
Buga,MANUEL ANTONIO SANCLEMENTE,21,52,900,150,0.6879922480183431,0.633
Buga,MANUEL ANTONIO SANCLEMENTE,24,72,900,200,0.6442049363362563,0.625
Buga,MANUEL ANTONIO SANCLEMENTE,24,85,900,250,0.6572670690061994,0.644
Buga,MANUEL ANTONIO SANCLEMENTE,24,100,900,300,0.6454972243679028,0.63
Buga,MANUEL ANTONIO SANCLEMENTE,24,115,900,350,0.6369570517030844,0.649
Buga,MANUEL ANTONIO SANCLEMENTE,24,132,900,400,0.6144102863722254,0.657
Buga,MANUEL ANTONIO SANCLEMENTE,24,137,900,450,0.6036923425424945,0.678
Buga,MANUEL ANTONIO SANCLEMENTE,24,146,900,500,0.5949789912257406,0.674
Buga,MANUEL ANTONIO SANCLEMENTE,24,153,900,550,0.5752469825293227,0.704
Buga,MANUEL ANTONIO SANCLEMENTE,25,159,900,600,0.5759050847723666,0.7
Buga,MANUEL ANTONIO SANCLEMENTE,26,166,900,650,0.5477225575051661,0.729
Buga,MANUEL ANTONIO SANCLEMENTE,26,166,900,700,0.5437961803049794,0.731
Buga,MANUEL ANTONIO SANCLEMENTE,28,166,900,750,0.5228129047119374,0.752
Buga,MANUEL ANTONIO SANCLEMENTE,29,166,900,800,0.507444578254611,0.766
Buga,MANUEL ANTONIO SANCLEMENTE,29,166,900,850,0.4922935518331218,0.78
Buga,MANUEL ANTONIO SANCLEMENTE,30,166,900,900,0.4772607021092118,0.793
Buga,MANUEL ANTONIO SANCLEMENTE,30,166,900,950,0.4645314560761311,0.804
Buga,MANUEL ANTONIO SANCLEMENTE,32,167,900,1000,0.458257569495584,0.809
Buga,MANUEL ANTONIO SANCLEMENTE,33,170,900,1050,0.4514526816949079,0.814
Buga,MANUEL ANTONIO SANCLEMENTE,18,36,950,100,0.7615773105863908,0.53
Buga,MANUEL ANTONIO SANCLEMENTE,21,55,950,150,0.7164728420068226,0.613
Buga,MANUEL ANTONIO SANCLEMENTE,24,78,950,200,0.648074069840786,0.61
Buga,MANUEL ANTONIO SANCLEMENTE,24,92,950,250,0.6985699678629192,0.6
Buga,MANUEL ANTONIO SANCLEMENTE,24,108,950,300,0.6782329983125268,0.613
Buga,MANUEL ANTONIO SANCLEMENTE,24,129,950,350,0.6740072064048828,0.609
Buga,MANUEL ANTONIO SANCLEMENTE,24,149,950,400,0.65,0.62
Buga,MANUEL ANTONIO SANCLEMENTE,24,157,950,450,0.648074069840786,0.629
Buga,MANUEL ANTONIO SANCLEMENTE,24,170,950,500,0.6324555320336759,0.634
Buga,MANUEL ANTONIO SANCLEMENTE,24,180,950,550,0.6149648918286459,0.662
Buga,MANUEL ANTONIO SANCLEMENTE,25,191,950,600,0.6164414002968976,0.657
Buga,MANUEL ANTONIO SANCLEMENTE,26,200,950,650,0.5922577401513894,0.683
Buga,MANUEL ANTONIO SANCLEMENTE,26,206,950,700,0.5903993805649093,0.683
Buga,MANUEL ANTONIO SANCLEMENTE,28,206,950,750,0.570379990298865,0.704
Buga,MANUEL ANTONIO SANCLEMENTE,29,206,950,800,0.557897840110535,0.716
Buga,MANUEL ANTONIO SANCLEMENTE,29,206,950,850,0.5390623667945275,0.735
Buga,MANUEL ANTONIO SANCLEMENTE,30,206,950,900,0.5249338582674541,0.749
Buga,MANUEL ANTONIO SANCLEMENTE,30,206,950,950,0.510933098926804,0.762
Buga,MANUEL ANTONIO SANCLEMENTE,32,208,950,1000,0.5019960159204453,0.77
Buga,MANUEL ANTONIO SANCLEMENTE,33,210,950,1050,0.49280538030458115,0.778
Buga,MANUEL ANTONIO SANCLEMENTE,18,44,1000,100,0.7745966692414834,0.51
Buga,MANUEL ANTONIO SANCLEMENTE,21,66,1000,150,0.7788880963698616,0.54
Buga,MANUEL ANTONIO SANCLEMENTE,24,92,1000,200,0.7280109889280518,0.54
Buga,MANUEL ANTONIO SANCLEMENTE,24,108,1000,250,0.7429670248402684,0.536
Buga,MANUEL ANTONIO SANCLEMENTE,24,124,1000,300,0.6928203230275509,0.577
Buga,MANUEL ANTONIO SANCLEMENTE,24,144,1000,350,0.6928203230275509,0.569
Buga,MANUEL ANTONIO SANCLEMENTE,24,166,1000,400,0.6855654600401044,0.573
Buga,MANUEL ANTONIO SANCLEMENTE,24,179,1000,450,0.6749485577105528,0.582
Buga,MANUEL ANTONIO SANCLEMENTE,24,193,1000,500,0.66783231428256,0.588
Buga,MANUEL ANTONIO SANCLEMENTE,24,205,1000,550,0.6508735388970454,0.616
Buga,MANUEL ANTONIO SANCLEMENTE,25,220,1000,600,0.6519202405202649,0.612
Buga,MANUEL ANTONIO SANCLEMENTE,26,240,1000,650,0.6397114734243629,0.625
Buga,MANUEL ANTONIO SANCLEMENTE,26,253,1000,700,0.6380774695464941,0.624
Buga,MANUEL ANTONIO SANCLEMENTE,28,257,1000,750,0.6250333324444919,0.639
Buga,MANUEL ANTONIO SANCLEMENTE,29,257,1000,800,0.6062177826491071,0.66
Buga,MANUEL ANTONIO SANCLEMENTE,29,257,1000,850,0.5881176352917641,0.676
Buga,MANUEL ANTONIO SANCLEMENTE,30,257,1000,900,0.5763872155263527,0.692
Buga,MANUEL ANTONIO SANCLEMENTE,30,257,1000,950,0.559134669777656,0.711
Buga,MANUEL ANTONIO SANCLEMENTE,32,259,1000,1000,0.5504543577809153,0.719
Buga,MANUEL ANTONIO SANCLEMENTE,33,265,1000,1050,0.5468524655221179,0.722
Buga,MANUEL ANTONIO SANCLEMENTE,18,48,1050,100,0.8426149773176358,0.49
Buga,MANUEL ANTONIO SANCLEMENTE,21,74,1050,150,0.8524474568362947,0.487
Buga,MANUEL ANTONIO SANCLEMENTE,24,99,1050,200,0.806225774829855,0.51
Buga,MANUEL ANTONIO SANCLEMENTE,24,121,1050,250,0.8246211251235321,0.492
Buga,MANUEL ANTONIO SANCLEMENTE,24,141,1050,300,0.7788880963698616,0.527
Buga,MANUEL ANTONIO SANCLEMENTE,24,171,1050,350,0.791021039994693,0.506
Buga,MANUEL ANTONIO SANCLEMENTE,24,194,1050,400,0.7713624310270756,0.52
Buga,MANUEL ANTONIO SANCLEMENTE,24,208,1050,450,0.7483314773547883,0.531
Buga,MANUEL ANTONIO SANCLEMENTE,24,228,1050,500,0.7576278769950324,0.514
Buga,MANUEL ANTONIO SANCLEMENTE,24,244,1050,550,0.7323685113135575,0.544
Buga,MANUEL ANTONIO SANCLEMENTE,25,264,1050,600,0.732575365861197,0.545
Buga,MANUEL ANTONIO SANCLEMENTE,26,284,1050,650,0.7092791573681854,0.557
Buga,MANUEL ANTONIO SANCLEMENTE,26,300,1050,700,0.714142842854285,0.56
Buga,MANUEL ANTONIO SANCLEMENTE,28,314,1050,750,0.6918574034197124,0.58
Buga,MANUEL ANTONIO SANCLEMENTE,29,330,1050,800,0.6964194138592059,0.576
Buga,MANUEL ANTONIO SANCLEMENTE,29,330,1050,850,0.6773651374345779,0.595
Buga,MANUEL ANTONIO SANCLEMENTE,30,331,1050,900,0.6582805886043833,0.618
Buga,MANUEL ANTONIO SANCLEMENTE,30,333,1050,950,0.6456331042187644,0.635
Buga,MANUEL ANTONIO SANCLEMENTE,32,336,1050,1000,0.6379655163094632,0.642
Buga,MANUEL ANTONIO SANCLEMENTE,33,343,1050,1050,0.6301927142889365,0.65
Buga,DIVINO NINO,15,0,600,100,0.41231056256176607,0.86
Buga,DIVINO NINO,19,0,600,150,0.37416573867739417,0.88
Buga,DIVINO NINO,20,0,600,200,0.33166247903553997,0.905
Buga,DIVINO NINO,22,0,600,250,0.30983866769659335,0.916
Buga,DIVINO NINO,23,0,600,300,0.28867513459481287,0.927
Buga,DIVINO NINO,23,0,600,350,0.2672612419124244,0.937
Buga,DIVINO NINO,23,0,600,400,0.25,0.945
Buga,DIVINO NINO,23,0,600,450,0.23570226039551584,0.951
Buga,DIVINO NINO,23,0,600,500,0.22360679774997896,0.956
Buga,DIVINO NINO,23,0,600,550,0.21320071635561044,0.96
Buga,DIVINO NINO,24,0,600,600,0.20816659994661327,0.962
Buga,DIVINO NINO,24,0,600,650,0.2,0.965
Buga,DIVINO NINO,24,0,600,700,0.19272482233188631,0.967
Buga,DIVINO NINO,25,0,600,750,0.18973665961010275,0.968
Buga,DIVINO NINO,26,0,600,800,0.18708286933869708,0.969
Buga,DIVINO NINO,28,0,600,850,0.18786728732554484,0.968
Buga,DIVINO NINO,29,0,600,900,0.1855921454276674,0.969
Buga,DIVINO NINO,31,0,600,950,0.18637822325921866,0.968
Buga,DIVINO NINO,31,0,600,1000,0.1816590212458495,0.97
Buga,DIVINO NINO,33,0,600,1050,0.18257418583505536,0.97
Buga,DIVINO NINO,15,0,650,100,0.41231056256176607,0.86
Buga,DIVINO NINO,19,0,650,150,0.37416573867739417,0.88
Buga,DIVINO NINO,20,0,650,200,0.33166247903553997,0.905
Buga,DIVINO NINO,22,0,650,250,0.30983866769659335,0.916
Buga,DIVINO NINO,23,0,650,300,0.28867513459481287,0.927
Buga,DIVINO NINO,23,0,650,350,0.2672612419124244,0.937
Buga,DIVINO NINO,23,0,650,400,0.25,0.945
Buga,DIVINO NINO,23,0,650,450,0.23570226039551584,0.951
Buga,DIVINO NINO,23,0,650,500,0.22360679774997896,0.956
Buga,DIVINO NINO,23,0,650,550,0.21320071635561044,0.96
Buga,DIVINO NINO,24,0,650,600,0.20816659994661327,0.962
Buga,DIVINO NINO,24,0,650,650,0.2,0.965
Buga,DIVINO NINO,24,0,650,700,0.19272482233188631,0.967
Buga,DIVINO NINO,25,0,650,750,0.18973665961010275,0.968
Buga,DIVINO NINO,26,0,650,800,0.18708286933869708,0.969
Buga,DIVINO NINO,28,0,650,850,0.18786728732554484,0.968
Buga,DIVINO NINO,29,0,650,900,0.1855921454276674,0.969
Buga,DIVINO NINO,31,0,650,950,0.18637822325921866,0.968
Buga,DIVINO NINO,31,0,650,1000,0.1816590212458495,0.97
Buga,DIVINO NINO,33,0,650,1050,0.18257418583505536,0.97
Buga,DIVINO NINO,15,0,700,100,0.41231056256176607,0.86
Buga,DIVINO NINO,19,0,700,150,0.37416573867739417,0.88
Buga,DIVINO NINO,20,0,700,200,0.33166247903553997,0.905
Buga,DIVINO NINO,22,0,700,250,0.30983866769659335,0.916
Buga,DIVINO NINO,23,0,700,300,0.28867513459481287,0.927
Buga,DIVINO NINO,23,0,700,350,0.2672612419124244,0.937
Buga,DIVINO NINO,23,0,700,400,0.25,0.945
Buga,DIVINO NINO,23,0,700,450,0.23570226039551584,0.951
Buga,DIVINO NINO,23,0,700,500,0.22360679774997896,0.956
Buga,DIVINO NINO,23,0,700,550,0.21320071635561044,0.96
Buga,DIVINO NINO,24,0,700,600,0.20816659994661327,0.962
Buga,DIVINO NINO,24,0,700,650,0.2,0.965
Buga,DIVINO NINO,24,0,700,700,0.19272482233188631,0.967
Buga,DIVINO NINO,25,0,700,750,0.18973665961010275,0.968
Buga,DIVINO NINO,26,0,700,800,0.18708286933869708,0.969
Buga,DIVINO NINO,28,0,700,850,0.18786728732554484,0.968
Buga,DIVINO NINO,29,0,700,900,0.1855921454276674,0.969
Buga,DIVINO NINO,31,0,700,950,0.18637822325921866,0.968
Buga,DIVINO NINO,31,0,700,1000,0.1816590212458495,0.97
Buga,DIVINO NINO,33,0,700,1050,0.18257418583505536,0.97
Buga,DIVINO NINO,15,0,750,100,0.41231056256176607,0.86
Buga,DIVINO NINO,19,0,750,150,0.37416573867739417,0.88
Buga,DIVINO NINO,20,0,750,200,0.33166247903553997,0.905
Buga,DIVINO NINO,22,0,750,250,0.30983866769659335,0.916
Buga,DIVINO NINO,23,0,750,300,0.28867513459481287,0.927
Buga,DIVINO NINO,23,1,750,350,0.27255405754769874,0.934
Buga,DIVINO NINO,23,2,750,400,0.25,0.945
Buga,DIVINO NINO,23,2,750,450,0.2449489742783178,0.947
Buga,DIVINO NINO,23,2,750,500,0.232379000772445,0.952
Buga,DIVINO NINO,23,2,750,550,0.22156468376279892,0.956
Buga,DIVINO NINO,24,2,750,600,0.21602468994692867,0.958
Buga,DIVINO NINO,24,2,750,650,0.20754980866510833,0.962
Buga,DIVINO NINO,24,2,750,700,0.2,0.964
Buga,DIVINO NINO,25,2,750,750,0.19663841605003501,0.965
Buga,DIVINO NINO,26,2,750,800,0.19364916731037085,0.966
Buga,DIVINO NINO,28,2,750,850,0.19402850002906638,0.966
Buga,DIVINO NINO,29,2,750,900,0.19148542155126763,0.967
Buga,DIVINO NINO,31,2,750,950,0.19194297398747862,0.966
Buga,DIVINO NINO,31,2,750,1000,0.18708286933869708,0.968
Buga,DIVINO NINO,33,2,750,1050,0.18771812708978117,0.968
Buga,DIVINO NINO,15,0,800,100,0.41231056256176607,0.86
Buga,DIVINO NINO,19,0,800,150,0.37416573867739417,0.88
Buga,DIVINO NINO,20,1,800,200,0.3082207001484488,0.905
Buga,DIVINO NINO,22,2,800,250,0.30983866769659335,0.916
Buga,DIVINO NINO,23,2,800,300,0.3,0.92
Buga,DIVINO NINO,23,3,800,350,0.282842712474619,0.929
Buga,DIVINO NINO,23,4,800,400,0.2598076211353316,0.94
Buga,DIVINO NINO,23,4,800,450,0.2538591035287969,0.942
Buga,DIVINO NINO,23,4,800,500,0.24083189157584592,0.948
Buga,DIVINO NINO,23,4,800,550,0.2296241989148198,0.953
Buga,DIVINO NINO,24,4,800,600,0.22360679774997896,0.955
Buga,DIVINO NINO,24,4,800,650,0.21483446221182986,0.958
Buga,DIVINO NINO,24,4,800,700,0.20701966780270625,0.961
Buga,DIVINO NINO,25,4,800,750,0.2033060090930254,0.963
Buga,DIVINO NINO,26,4,800,800,0.2,0.964
Buga,DIVINO NINO,28,4,800,850,0.2,0.964
Buga,DIVINO NINO,29,4,800,900,0.19720265943665388,0.964
Buga,DIVINO NINO,31,4,800,950,0.19735087641318605,0.964
Buga,DIVINO NINO,31,4,800,1000,0.19235384061671346,0.966
Buga,DIVINO NINO,33,4,800,1050,0.19272482233188631,0.966
Buga,DIVINO NINO,15,2,850,100,0.43588989435406733,0.84
Buga,DIVINO NINO,19,2,850,150,0.39157800414902433,0.867
Buga,DIVINO NINO,20,3,850,200,0.3535533905932738,0.89
Buga,DIVINO NINO,22,5,850,250,0.34058772731852804,0.896
Buga,DIVINO NINO,23,5,850,300,0.31622776601683794,0.91
Buga,DIVINO NINO,23,5,850,350,0.29277002188455997,0.923
Buga,DIVINO NINO,23,6,850,400,0.2692582403567252,0.935
Buga,DIVINO NINO,23,6,850,450,0.26246692913372704,0.938
Buga,DIVINO NINO,23,6,850,500,0.24899799195977465,0.944
Buga,DIVINO NINO,23,6,850,550,0.23741027013091992,0.949
Buga,DIVINO NINO,24,6,850,600,0.23094010767585033,0.952
Buga,DIVINO NINO,24,6,850,650,0.22188007849009164,0.955
Buga,DIVINO NINO,24,6,850,700,0.2138089935299395,0.959
Buga,DIVINO NINO,25,6,850,750,0.20976176963403032,0.96
Buga,DIVINO NINO,26,6,850,800,0.20615528128088303,0.961
Buga,DIVINO NINO,28,6,850,850,0.2057983021710106,0.961
Buga,DIVINO NINO,29,6,850,900,0.20275875100994065,0.962
Buga,DIVINO NINO,31,6,850,950,0.20261449005179114,0.962
Buga,DIVINO NINO,31,6,850,1000,0.19748417658131498,0.964
Buga,DIVINO NINO,33,6,850,1050,0.19760470401187075,0.964
Buga,DIVINO NINO,15,4,900,100,0.458257569495584,0.82
Buga,DIVINO NINO,19,4,900,150,0.408248290463863,0.853
Buga,DIVINO NINO,20,7,900,200,0.3391164991562634,0.885
Buga,DIVINO NINO,22,9,900,250,0.35213633723318016,0.888
Buga,DIVINO NINO,23,9,900,300,0.33665016461206926,0.897
Buga,DIVINO NINO,23,9,900,350,0.31167748898959186,0.911
Buga,DIVINO NINO,23,10,900,400,0.2872281323269014,0.925
Buga,DIVINO NINO,23,10,900,450,0.27888667551135854,0.929
Buga,DIVINO NINO,23,10,900,500,0.2645751311064591,0.936
Buga,DIVINO NINO,23,10,900,550,0.2522624895547565,0.942
Buga,DIVINO NINO,24,10,900,600,0.2449489742783178,0.945
Buga,DIVINO NINO,24,10,900,650,0.23533936216582085,0.949
Buga,DIVINO NINO,24,10,900,700,0.22677868380553634,0.953
Buga,DIVINO NINO,25,10,900,750,0.22211108331943577,0.955
Buga,DIVINO NINO,26,10,900,800,0.21794494717703367,0.956
Buga,DIVINO NINO,28,10,900,850,0.21693045781865616,0.956
Buga,DIVINO NINO,29,10,900,900,0.21343747458109497,0.958
Buga,DIVINO NINO,31,10,900,950,0.21275139927797618,0.958
Buga,DIVINO NINO,31,10,900,1000,0.2073644135332772,0.96
Buga,DIVINO NINO,33,10,900,1050,0.20701966780270625,0.96
Buga,DIVINO NINO,15,3,950,100,0.4472135954999579,0.83
Buga,DIVINO NINO,19,7,950,150,0.43204937989385733,0.833
Buga,DIVINO NINO,20,11,950,200,0.39370039370059057,0.86
Buga,DIVINO NINO,22,15,950,250,0.3847076812334269,0.864
Buga,DIVINO NINO,23,15,950,300,0.34641016151377546,0.89
Buga,DIVINO NINO,23,16,950,350,0.3338091841585121,0.897
Buga,DIVINO NINO,23,17,950,400,0.3082207001484488,0.912
Buga,DIVINO NINO,23,18,950,450,0.30184617127124724,0.916
Buga,DIVINO NINO,23,18,950,500,0.29325756597230357,0.92
Buga,DIVINO NINO,23,18,950,550,0.2796101181678127,0.927
Buga,DIVINO NINO,24,18,950,600,0.27080128015453203,0.932
Buga,DIVINO NINO,24,19,950,650,0.2631174057921088,0.935
Buga,DIVINO NINO,24,19,950,700,0.253546276418555,0.94
Buga,DIVINO NINO,25,19,950,750,0.24221202832779934,0.945
Buga,DIVINO NINO,26,19,950,800,0.24238399287081644,0.945
Buga,DIVINO NINO,28,19,950,850,0.24009801919951237,0.946
Buga,DIVINO NINO,29,19,950,900,0.23570226039551584,0.948
Buga,DIVINO NINO,31,20,950,950,0.2361979544454408,0.947
Buga,DIVINO NINO,31,20,950,1000,0.23021728866442676,0.95
Buga,DIVINO NINO,33,20,950,1050,0.22886885410853172,0.95
Buga,DIVINO NINO,15,8,1000,100,0.458257569495584,0.82
Buga,DIVINO NINO,19,12,1000,150,0.469041575982343,0.8
Buga,DIVINO NINO,20,16,1000,200,0.4242640687119285,0.835
Buga,DIVINO NINO,22,20,1000,250,0.4,0.852
Buga,DIVINO NINO,23,21,1000,300,0.37416573867739417,0.87
Buga,DIVINO NINO,23,23,1000,350,0.3625307868699863,0.877
Buga,DIVINO NINO,23,25,1000,400,0.3391164991562634,0.892
Buga,DIVINO NINO,23,26,1000,450,0.3299831645537222,0.898
Buga,DIVINO NINO,23,27,1000,500,0.322490309931942,0.902
Buga,DIVINO NINO,23,27,1000,550,0.30151134457776363,0.915
Buga,DIVINO NINO,24,27,1000,600,0.2972092416687835,0.917
Buga,DIVINO NINO,24,29,1000,650,0.2908872369413698,0.92
Buga,DIVINO NINO,24,29,1000,700,0.2751622897751175,0.929
Buga,DIVINO NINO,25,29,1000,750,0.2683281572999748,0.932
Buga,DIVINO NINO,26,29,1000,800,0.2622022120425379,0.935
Buga,DIVINO NINO,28,29,1000,850,0.26346112560657287,0.934
Buga,DIVINO NINO,29,29,1000,900,0.24944382578492943,0.941
Buga,DIVINO NINO,31,30,1000,950,0.24920927582635188,0.941
Buga,DIVINO NINO,31,30,1000,1000,0.25099800796022265,0.94
Buga,DIVINO NINO,33,32,1000,1050,0.25260547066428274,0.939
Buga,DIVINO NINO,15,12,1050,100,0.47958315233127197,0.8
Buga,DIVINO NINO,19,23,1050,150,0.5291502622129182,0.74
Buga,DIVINO NINO,20,26,1050,200,0.458257569495584,0.79
Buga,DIVINO NINO,22,34,1050,250,0.4289522117905443,0.828
Buga,DIVINO NINO,23,39,1050,300,0.4472135954999579,0.81
Buga,DIVINO NINO,23,43,1050,350,0.427617987059879,0.826
Buga,DIVINO NINO,23,45,1050,400,0.406201920231798,0.843
Buga,DIVINO NINO,23,47,1050,450,0.39440531887330776,0.851
Buga,DIVINO NINO,23,49,1050,500,0.3847076812334269,0.858
Buga,DIVINO NINO,23,50,1050,550,0.3541956316141483,0.88
Buga,DIVINO NINO,24,52,1050,600,0.36055512754639896,0.875
Buga,DIVINO NINO,24,53,1050,650,0.34418242032610913,0.886
Buga,DIVINO NINO,24,53,1050,700,0.33166247903553997,0.894
Buga,DIVINO NINO,25,53,1050,750,0.32659863237109044,0.897
Buga,DIVINO NINO,26,53,1050,800,0.31024184114977144,0.907
Buga,DIVINO NINO,28,53,1050,850,0.30869745325651593,0.908
Buga,DIVINO NINO,29,53,1050,900,0.30184617127124724,0.912
Buga,DIVINO NINO,31,54,1050,950,0.2991215208080594,0.914
Buga,DIVINO NINO,31,54,1050,1000,0.2949576240750525,0.916
Buga,DIVINO NINO,33,55,1050,1050,0.29277002188455997,0.917
Buga,EL MOLINO,12,0,600,100,0.4,0.9
Buga,EL MOLINO,14,0,600,150,0.34641016151377546,0.92
Buga,EL MOLINO,15,0,600,200,0.3082207001484488,0.935
Buga,EL MOLINO,17,0,600,250,0.28982753492378877,0.94
Buga,EL MOLINO,17,0,600,300,0.2645751311064591,0.95
Buga,EL MOLINO,17,0,600,350,0.2449489742783178,0.957
Buga,EL MOLINO,17,0,600,400,0.229128784747792,0.963
Buga,EL MOLINO,17,0,600,450,0.21602468994692867,0.967
Buga,EL MOLINO,17,0,600,500,0.20493901531919198,0.97
Buga,EL MOLINO,17,0,600,550,0.1954016841836789,0.973
Buga,EL MOLINO,17,0,600,600,0.18708286933869708,0.975
Buga,EL MOLINO,17,0,600,650,0.17974340685458343,0.977
Buga,EL MOLINO,17,0,600,700,0.17320508075688773,0.979
Buga,EL MOLINO,17,0,600,750,0.1673320053068151,0.98
Buga,EL MOLINO,18,0,600,800,0.16583123951776998,0.98
Buga,EL MOLINO,20,0,600,850,0.16803361008336118,0.979
Buga,EL MOLINO,20,0,600,900,0.16329931618554522,0.98
Buga,EL MOLINO,22,0,600,950,0.1654340383737022,0.979
Buga,EL MOLINO,24,0,600,1000,0.1673320053068151,0.978
Buga,EL MOLINO,26,0,600,1050,0.1690308509457033,0.977
Buga,EL MOLINO,12,0,650,100,0.4,0.9
Buga,EL MOLINO,14,0,650,150,0.34641016151377546,0.92
Buga,EL MOLINO,15,0,650,200,0.3082207001484488,0.935
Buga,EL MOLINO,17,0,650,250,0.28982753492378877,0.94
Buga,EL MOLINO,17,0,650,300,0.2645751311064591,0.95
Buga,EL MOLINO,17,0,650,350,0.2449489742783178,0.957
Buga,EL MOLINO,17,0,650,400,0.229128784747792,0.963
Buga,EL MOLINO,17,0,650,450,0.21602468994692867,0.967
Buga,EL MOLINO,17,0,650,500,0.20493901531919198,0.97
Buga,EL MOLINO,17,0,650,550,0.1954016841836789,0.973
Buga,EL MOLINO,17,0,650,600,0.18708286933869708,0.975
Buga,EL MOLINO,17,0,650,650,0.17974340685458343,0.977
Buga,EL MOLINO,17,0,650,700,0.17320508075688773,0.979
Buga,EL MOLINO,17,0,650,750,0.1673320053068151,0.98
Buga,EL MOLINO,18,0,650,800,0.16583123951776998,0.98
Buga,EL MOLINO,20,0,650,850,0.16803361008336118,0.979
Buga,EL MOLINO,20,0,650,900,0.16329931618554522,0.98
Buga,EL MOLINO,22,0,650,950,0.1654340383737022,0.979
Buga,EL MOLINO,24,0,650,1000,0.1673320053068151,0.978
Buga,EL MOLINO,26,0,650,1050,0.1690308509457033,0.977
Buga,EL MOLINO,12,0,700,100,0.4,0.9
